timestamp,entry_id,title,status,detail
2026-04-14 20:41:35,17179246901369006509,甲状腺機能異常の鑑別診断 ─ TSH×FT4パターン分類と系統的アプローチ,warn,まだ二重エスケープ残存
2026-04-14 20:41:38,17179246901327094310,二日酔い対策ガイド：メカニズムから予防・対処法まで,ok,https://hinyan1016.hatenablog.com/entry/2025/11/30/164447
2026-04-14 20:41:41,17179246901368742238,低栄養患者に「どんどん栄養を入れる」のは正しいか ― 再栄養症候群と急性期栄養管理の考え方,warn,まだ二重エスケープ残存
2026-04-14 20:41:44,17179246901368702300,前庭神経炎 ― 脳卒中を除外しながら考える急性めまいの臨床診断,warn,まだ二重エスケープ残存
2026-04-14 20:41:47,17179246901368126684,YouTube動画 特集 ─ 鑑別診断シリーズ & 医学教育コンテンツ,ok,https://hinyan1016.hatenablog.com/entry/2026/03/23/051617
2026-04-14 20:41:50,17179246901368051004,意識消失発作（TLOC）の鑑別診断 — 失神・てんかん・PNESを見極める系統的アプローチ,warn,まだ二重エスケープ残存
2026-04-14 20:41:53,17179246901367959744,貧血の鑑別診断 ─ MCV分類と8ステップで系統的に迫る,warn,まだ二重エスケープ残存
2026-04-14 20:41:56,17179246901367798523,肝機能障害（トランスアミナーゼ上昇）の鑑別診断 ─ 7ステップで系統的に迫る,warn,まだ二重エスケープ残存
2026-04-14 20:41:59,17179246901367138398,高カルシウム血症の鑑別診断：PTHを軸にした実践的アプローチ,warn,まだ二重エスケープ残存
2026-04-14 20:42:02,17179246901367041186,不明熱（FUO）の鑑別：病型・病因群・PDCで進める実践的アプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/03/20/082431
2026-04-14 20:42:05,17179246901366732794,パーキンソン病における誤嚥性肺炎：早期から予測し、予防する合併症,ok,https://hinyan1016.hatenablog.com/entry/2026/03/19/113452
2026-04-14 20:42:08,17179246901366726390,歩行障害・協調運動障害の鑑別診断｜神経診察で局在を絞る実践的アプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/03/19/110951
2026-04-14 20:42:12,17179246901366027709,急性胸痛の鑑別診断：まず危険なものから外す実践的アプローチ,warn,まだ二重エスケープ残存
2026-04-14 20:42:15,17179246901365687036,正座から立ち上がると、なぜクラッとするのか ― 立ちくらみが起こる理由と、気をつけたいサイン,ok,https://hinyan1016.hatenablog.com/entry/2026/03/17/060041
2026-04-14 20:42:18,17179246901365568074,呼吸困難（息切れ）の鑑別診断：重症度・時間経過・病態群で組み立てる実践的アプローチ,warn,まだ二重エスケープ残存
2026-04-14 20:42:21,17179246901365092569,意識障害の鑑別：局在・病態・時間軸で整理する実践的アプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/03/15/125012
2026-04-14 20:42:24,17179246901365023443,めまいの鑑別：時間経過・誘因・眼球運動から組み立てる実践的アプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/03/15/090118
2026-04-14 20:42:27,17179246901365016347,頭痛の鑑別 ── 二次性頭痛を先に拾い、一次性頭痛を積極的に診断する,ok,https://hinyan1016.hatenablog.com/entry/2026/03/15/083259
2026-04-14 20:42:30,17179246901364310352,動物園のゾウはどうやって運ぶのか！？,ok,https://hinyan1016.hatenablog.com/entry/2026/03/13/184534
2026-04-14 20:42:33,17179246901363991053,自己免疫疾患CAR-Tの全体像  ：神経内科医のための整理,ok,https://hinyan1016.hatenablog.com/entry/2026/03/12/103828
2026-04-14 20:42:37,17179246901363689098,全身浮腫の鑑別診断 — 系統的アプローチ,warn,まだ二重エスケープ残存
2026-04-14 20:42:40,17179246901363557917,EAN 2024ガイドライン（発表は2026年）：無症候性・乏症候性高CK血症の診断アプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/03/11/060732
2026-04-14 20:42:43,17179246901363135229,レカネマブ投与を検討していた高齢者で心房細動（Af）が見つかったらどうするか,ok,https://hinyan1016.hatenablog.com/entry/2026/03/10/122240
2026-04-14 20:42:47,17179246901362915025,帯状疱疹は「皮膚の病気」ではない ― 神経障害の全体像を理解する,ok,https://hinyan1016.hatenablog.com/entry/2026/03/10/063521
2026-04-14 20:42:50,17179246901362344716,エーリッヒ・フロム『愛するということ』をわかりやすく読む — 愛は「気持ち」ではなく「育てる力」である,ok,https://hinyan1016.hatenablog.com/entry/2026/03/09/033450
2026-04-14 20:42:53,17179246901362390549,五十肩の非薬物療法 ― 外来で使える実践ガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/03/08/203506
2026-04-14 20:42:56,17179246901361733683,Claude4.6opus(claude code)にきいてみた【幸福とは何か──「いい人生」を自分の言葉で語るために】,ok,https://hinyan1016.hatenablog.com/entry/2026/03/07/044726
2026-04-14 20:42:59,17179246901361217842,外傷・術後の抗てんかん薬：いつ始めて、いつ止めるか,warn,まだ二重エスケープ残存
2026-04-14 20:43:03,17179246901361211386,くも膜嚢胞（Arachnoid Cyst）の臨床総説 — 定義・疫学・病態生理・治療・再発,ok,https://hinyan1016.hatenablog.com/entry/2026/03/05/183646
2026-04-14 20:43:06,17179246901361012443,めまいに有効な「前庭リハビリ」とは何か ― 脳神経内科医が知っておくべき基本と実践 ―,ok,https://hinyan1016.hatenablog.com/entry/2026/03/05/065757
2026-04-14 20:43:09,17179246901360758546,脳神経内科医がよく遭遇する「誤解」10選 — 外来で何度も説明すること,ok,https://hinyan1016.hatenablog.com/entry/2026/03/04/103556
2026-04-14 20:43:13,17179246901360752701,脳神経内科医がよく遭遇する「漫然検査」10選 — その検査、本当に必要ですか？,ok,https://hinyan1016.hatenablog.com/entry/2026/03/04/101113
2026-04-14 20:43:16,17179246901360743608,脳神経内科医がよく遭遇する「漫然処方薬」10選 — その薬、本当に必要ですか？,ok,https://hinyan1016.hatenablog.com/entry/2026/03/04/093107
2026-04-14 20:43:19,17179246901360741954,脳循環代謝改善薬は本当に必要か？ ― 脳梗塞慢性期で「漫然投与」を見直すための実践ガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/03/04/092253
2026-04-14 20:43:22,17179246901360681993,日本で使える花粉症の抗アレルギー薬ガイド（2026年3月時点）,ok,https://hinyan1016.hatenablog.com/entry/2026/03/04/031647
2026-04-14 20:43:26,17179246901360547433,花粉症なのに果物で口がかゆい？ ― 花粉食物アレルギー症候群（PFAS）をわかりやすく解説 ―,ok,https://hinyan1016.hatenablog.com/entry/2026/03/03/182951
2026-04-14 20:43:29,17179246901360420481,【やさしく解説】個人情報保護法の「3年ごと見直し」で何が変わる？ ― 2026年1月の制度改正方針を徹底解説,ok,https://hinyan1016.hatenablog.com/entry/2026/03/03/114423
2026-04-14 20:43:32,17179246901360322442,眼瞼けいれん（ブレファロスパズム）の実践的総説,ok,https://hinyan1016.hatenablog.com/entry/2026/03/03/051916
2026-04-14 20:43:35,17179246901360317705,急性期病院から回復期リハビリ・療養型病院への転院時における抗てんかん薬切替の総合分析,ok,https://hinyan1016.hatenablog.com/entry/2026/03/03/043040
2026-04-14 20:43:38,17179246901359990374,受精卵への遺伝子編集――医療の福音か、人類への問いかけか,ok,https://hinyan1016.hatenablog.com/entry/2026/03/02/055927
2026-04-14 20:43:41,17179246901359809975,「誰を助けるか」を問い直す ― 医療費48兆円時代の資源配分論,ok,https://hinyan1016.hatenablog.com/entry/2026/03/01/164259
2026-04-14 20:43:44,17179246901359623374,【徹底解説】救急・集中治療における生命維持治療の終了／差し控えに関する4学会合同ガイドライン（パブリックコメント版）,ok,https://hinyan1016.hatenablog.com/entry/2026/03/01/051721
2026-04-14 20:43:48,17179246901359269935,金縛り（睡眠麻痺）を脳神経内科医が医学的に解説：怖いけれど、多くは「病気ではない」現象です,ok,https://hinyan1016.hatenablog.com/entry/2026/02/28/062454
2026-04-14 20:43:51,17179246901359257390,ブリーバラセタム静注製剤（ブリィビアクト静注25mg）徹底解説 ── 臨床・薬学的視点から,warn,まだ二重エスケープ残存
2026-04-14 20:43:55,17179246901358893752,脳神経領域の線維芽細胞と線維性瘢痕が面白い理由と再生医療への応用,ok,https://hinyan1016.hatenablog.com/entry/2026/02/27/021111
2026-04-14 20:43:58,17179246901358722615,脳のミクログリアって何？ ─ 少し深掘り,ok,https://hinyan1016.hatenablog.com/entry/2026/02/26/151006
2026-04-14 20:44:01,17179246901358720741,アドレノメデュリン（AM）と脳神経領域への応用 ― 血管を守るペプチドの可能性,ok,https://hinyan1016.hatenablog.com/entry/2026/02/26/150249
2026-04-14 20:44:03,17179246901358672989,仕事の疲れをとる「エビデンスのある方法」 ― 忙しい医療者にも実践可能な、科学的に支持された回復戦略 ―,ok,https://hinyan1016.hatenablog.com/entry/2026/02/26/115020
2026-04-14 20:44:07,17179246901358597003,メトホルミンの糖尿病治療以外の用途に関する最新エビデンスと臨床応用可能性（2026年2月時点）,warn,まだ二重エスケープ残存
2026-04-14 20:44:10,17179246901358281594,宇宙医学の最前線,ok,https://hinyan1016.hatenablog.com/entry/2026/02/25/121915
2026-04-14 20:44:13,17179246901358095947,寝違え（急性頸部痛・寝違え症候群）の医学的解説と安全な対処法,ok,https://hinyan1016.hatenablog.com/entry/2026/02/24/185136
2026-04-14 20:44:18,17179246901357937383,人間ドックの検査項目：費用対効果が高い検査の見極めと、これから注目される技術,ok,https://hinyan1016.hatenablog.com/entry/2026/02/24/085849
2026-04-14 20:44:21,17179246901357932477,受験本番直前にできること：前日・当日の実務チェックガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/02/24/083752
2026-04-14 20:44:24,17179246901357886856,頭痛の非薬物療法：生活習慣の改善で頭痛をコントロールする,ok,https://hinyan1016.hatenablog.com/entry/2026/02/24/030954
2026-04-14 20:44:27,17179246901357662017,花粉症治療の最新動向【統合版】,ok,https://hinyan1016.hatenablog.com/entry/2026/02/23/152401
2026-04-14 20:44:30,17179246901357512729,新規抗うつ薬ザズベイ®（ズラノロン）：GABA作動性という新たなアプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/02/23/062056
2026-04-14 20:44:33,17179246901357501275,治らない神経疾患の告知戦略：絶望を希望へと昇華させる対話の極意,ok,https://hinyan1016.hatenablog.com/entry/2026/02/23/043315
2026-04-14 20:44:36,17179246901356446612,てんかんに対するVNS・DBS・RNS治療を「機序」と「エビデンス」から解説,ok,https://hinyan1016.hatenablog.com/entry/2026/02/20/060049
2026-04-14 20:44:39,17179246901356436861,てんかんにおける食事療法の実際 ― ケトン食・修正アトキンス食・低GI食の位置づけ ―,ok,https://hinyan1016.hatenablog.com/entry/2026/02/20/041519
2026-04-14 20:44:43,17179246901356340034,🌸 華道入門ガイド ― 歴史・流派・用具・生け方・学び方を初心者向けに,ok,https://hinyan1016.hatenablog.com/entry/2026/02/19/195344
2026-04-14 20:44:46,17179246901356287929,医療安全活動を成功させる方法,ok,https://hinyan1016.hatenablog.com/entry/2026/02/19/164508
2026-04-14 20:44:48,17179246901356113581,"「日本の金を売れば財政が良くなる？」──国家の""最後の保険""としての金準備を考える",ok,https://hinyan1016.hatenablog.com/entry/2026/02/19/045614
2026-04-14 20:44:52,17179246901355301082,    ドラマのような記憶喪失は本当にあるのか？ ― 脳神経内科医が臨床経験から考える ― ,ok,https://hinyan1016.hatenablog.com/entry/2026/02/17/013750
2026-04-14 20:44:55,17179246901354967057,成人NF1治療薬の最新動向と展望,ok,https://hinyan1016.hatenablog.com/entry/2026/02/16/015132
2026-04-14 20:44:58,17179246901354966902,パーキンソン病とは？ ― 症状・原因・治療を専門医がやさしく解説 ―,ok,https://hinyan1016.hatenablog.com/entry/2026/02/16/014958
2026-04-14 20:45:01,17179246901354626499,「3億円の薬」は本当に効くのか？― DMD遺伝子治療エレビジスのエビデンスを読み解く,ok,https://hinyan1016.hatenablog.com/entry/2026/02/15/033326
2026-04-14 20:45:04,17179246901354345370,バレンタインデーとは何か？ ― 欧米と日本の違いから見える文化の違い ―,ok,https://hinyan1016.hatenablog.com/entry/2026/02/14/090844
2026-04-14 20:45:07,17179246901353786097,てんかん発作を見たらどうする？ ― 専門医が教える「正しい対応」と「やってはいけないこと」 ―,ok,https://hinyan1016.hatenablog.com/entry/2026/02/13/024135
2026-04-14 20:45:10,17179246901353799055,認知症とは？ ― 症状・原因・受診の目安、そして最新治療まで専門医がやさしく解説,ok,https://hinyan1016.hatenablog.com/entry/2026/02/13/023949
2026-04-14 20:45:14,17179246901353671997,焦点性てんかん重積状態の急性期から亜急性期におけるMRI所見 ― DWIとASLを中心に,ok,https://hinyan1016.hatenablog.com/entry/2026/02/12/102858
2026-04-14 20:45:17,17179246901353584747,アルツハイマー型認知症のバイオマーカー総説 ─ 2024–2025年の診断・治療実装を中心に,ok,https://hinyan1016.hatenablog.com/entry/2026/02/12/010038
2026-04-14 20:45:20,17179246901353299724,放射性ヨウ素SPECT検査における甲状腺ブロックまとめ,ok,https://hinyan1016.hatenablog.com/entry/2026/02/11/092458
2026-04-14 20:45:23,17179246901352983939,低体温症総説 ― 原因・重症度分類・意識障害・予防・治療,ok,https://hinyan1016.hatenablog.com/entry/2026/02/10/091635
2026-04-14 20:45:27,17179246901352864770,認知機能検査で不合格になった高齢運転者に関して：「第1分類」患者への診察と対応ガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/02/09/210130
2026-04-14 20:45:30,17179246901352855455,高齢者の難聴には補聴器を – 生活の質と認知機能を守るために,ok,https://hinyan1016.hatenablog.com/entry/2026/02/09/203327
2026-04-14 20:45:33,17179246901352733780,"一過性全健忘（Transient Global Amnesia, TGA）とは",ok,https://hinyan1016.hatenablog.com/entry/2026/02/09/123357
2026-04-14 20:45:36,17179246901352501896,2026年2月初旬 インフルエンザ流行状況と対策【特にB型の動向】,ok,https://hinyan1016.hatenablog.com/entry/2026/02/08/190841
2026-04-14 20:45:40,17179246901352271304,高齢者の手の震え – 原因の見分け方と対処法を専門医が解説,ok,https://hinyan1016.hatenablog.com/entry/2026/02/08/025521
2026-04-14 20:45:43,17179246901352271019,脳神経内科に行くべき症状とは？〜見逃せないサインと受診のポイント,ok,https://hinyan1016.hatenablog.com/entry/2026/02/08/025151
2026-04-14 20:45:47,17179246901351759548,パーキンソン病における脳深部刺激療法（DBS）と集束超音波治療（FUS）,ok,https://hinyan1016.hatenablog.com/entry/2026/02/06/181934
2026-04-14 20:45:50,17179246901351758543,医師免許の取消・医業停止処分：最新事例と医師が留意すべきポイント,ok,https://hinyan1016.hatenablog.com/entry/2026/02/06/181603
2026-04-14 20:45:53,17179246901351757567,薬を飲んで吐いてしまったとき、追加で薬を飲むべきか？,ok,https://hinyan1016.hatenablog.com/entry/2026/02/06/181222
2026-04-14 20:45:56,17179246901351443759,内科外来で患者から信頼を得る初診・再診対応ガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/02/05/192632
2026-04-14 20:45:59,17179246901351285302,肺炎球菌性細菌性髄膜炎 – 総説,warn,まだ二重エスケープ残存
2026-04-14 20:46:02,17179246901351230507,成人薬剤抵抗性てんかんに対するModified Atkins Diet（MAD）の臨床的意義と実装ポイント,warn,まだ二重エスケープ残存
2026-04-14 20:46:06,17179246901350949128,視神経炎の評価：非眼科医にもわかる多面的アプローチ,ok,https://hinyan1016.hatenablog.com/entry/2026/02/04/093626
2026-04-14 20:46:09,17179246901350899544,岡田茂吉の思想と新宗教の概要 ― 浄霊・自然農法・芸術の三本柱と継承教団,ok,https://hinyan1016.hatenablog.com/entry/2026/02/04/034813
2026-04-14 20:46:13,17179246901350701194,高度認知症・寝たきり患者で「フルコード」を求められたとき――看取りにつながる病状説明の実践ガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/02/03/135153
2026-04-14 20:46:16,17179246901350576746,2026年2月にOTC化された緊急避妊薬「ノルレボ」の専門解説,ok,https://hinyan1016.hatenablog.com/entry/2026/02/03/032408
2026-04-14 20:46:19,17179246901350566427,ベンゾジアゼピン離脱症状とその対策：医療従事者向けガイド,ok,https://hinyan1016.hatenablog.com/entry/2026/02/03/011211
2026-04-14 20:46:23,17179246901350549272,胃全摘術後の栄養不良：栄養素別の病態と対応策,ok,https://hinyan1016.hatenablog.com/entry/2026/02/02/234253
2026-04-14 20:46:26,17179246901350480528, 薬剤性パーキンソニズムの見落とし防止とロングアクティング抗精神病薬の留意点 ,ok,https://hinyan1016.hatenablog.com/entry/2026/02/02/203556
2026-04-14 20:46:29,17179246901350272794,運転免許証の「○トン限定」と運転できるトラックの違い【2026年最新情報】,ok,https://hinyan1016.hatenablog.com/entry/2026/02/02/083248
2026-04-14 20:46:32,17179246901350081715,めまいは脳の病気か耳の病気か？中高年に多いめまいを徹底解説,ok,https://hinyan1016.hatenablog.com/entry/2026/02/01/175844
2026-04-14 20:46:35,17179246901350030110,脳卒中とTIAの基礎知識・症状・受診の目安・緊急対応ポイント,ok,https://hinyan1016.hatenablog.com/entry/2026/02/01/161420
2026-04-14 20:46:37,17179246901349993782,日本の財政は破綻するのか？バランスシートで見えてくる真実,skip,修復不要
2026-04-14 20:46:39,17179246901349841199,高齢者の物忘れと認知症：違い・初期症状・受診と検査のポイント,skip,修復不要
2026-04-14 20:46:40,17179246901349123042,てんかん発作との鑑別診断,skip,修復不要
2026-04-14 20:46:43,17179246901349344320,顔面肩甲上腕型筋ジストロフィー（FSHD）総説,ok,https://hinyan1016.hatenablog.com/entry/2026/01/30/180102
2026-04-14 20:46:45,17179246901349253046,眠くなくても、睡眠時間を一定以上確保すべきか？,skip,修復不要
2026-04-14 20:46:47,17179246901349122669,ニパウイルス感染症：医療従事者向け包括的解説,skip,修復不要
2026-04-14 20:46:48,17179246901348807854,"「うすくち醤油のほうが塩分が高い」—見た目に反する""合理的な設計""を深掘りする",skip,修復不要
2026-04-14 20:46:52,17179246901348565858,2026年版AHA/ASA急性期脳梗塞治療ガイドラインの概要と改訂ポイント,warn,まだ二重エスケープ残存
2026-04-14 20:46:54,17179246901348485024,神経痛性筋萎縮症（Parsonage–Turner症候群）,skip,修復不要
2026-04-14 20:46:55,17179246901348385025,ワーファリン vs DOAC：結局どちらが「得」か？,skip,修復不要
2026-04-14 20:46:58,17179246901348262454,Long COVID（コロナ後遺症）の神経症状：メカニズムから最新治療まで,skip,修復不要
2026-04-14 20:47:00,17179246901348165695,日本の税制の最適解：2026年以降の社会・経済環境を踏まえて,skip,修復不要
2026-04-14 20:47:01,17179246901348049040,エンレストはなぜ心不全では「分2」が必須で、高血圧では「分1」でよいのか,skip,修復不要
2026-04-14 20:47:03,17179246901348018287,日本におけるベンゾジアゼピン多用と見直しに関する解説,skip,修復不要
2026-04-14 20:47:07,17179246901347483059,嗅覚と認知症の関係 — 匂いが語る脳の変化,ok,https://hinyan1016.hatenablog.com/entry/2026/01/25/021001
2026-04-14 20:47:08,17179246901347248619,紙巻きタバコ vs 電子タバコ：健康への影響をエビデンスで読み解く,skip,修復不要
2026-04-14 20:47:10,17179246901347083356,70代後半・白髪・薄毛なしの男性に、ミノキシジル外用は「意味がある」のか？―患者側の素朴な疑問を、エビデンスと添付文書から整理してみた―,skip,修復不要
2026-04-14 20:47:12,17179246901347076045,妊娠と片頭痛の治療：急性期治療と予防療法,skip,修復不要
2026-04-14 20:47:14,17179246901347038830,橈骨神経麻痺（Radial Nerve Palsy）について、生活指導も含めて解説,skip,修復不要
2026-04-14 20:47:15,17179246901346665661,多発性骨髄腫の最新治療と予後改善 ～20年間の進歩を振り返る～,skip,修復不要
2026-04-14 20:47:17,17179246901346530301,スマホを使う人は本当にボケにくいのか？医師が認知症予防の観点から解説,skip,修復不要
2026-04-14 20:47:20,17179246901346510163,車酔い（動揺病・乗り物酔い）について、医師が分かりやすく解説！,ok,https://hinyan1016.hatenablog.com/entry/2026/01/22/085959
2026-04-14 20:47:22,17179246901346153458,良性成人型家族性ミオクローヌスてんかん（BAFME）総説,skip,修復不要
2026-04-14 20:47:23,17179246901346152755,神経核内封入体病（NIID）の最新解説：疫学から病態、診断、治療まで,skip,修復不要
2026-04-14 20:47:25,17179246901346062772,2026年1月20日時点 日本全国のインフルエンザ流行状況,skip,修復不要
2026-04-14 20:47:29,17179246901345922590,筋強直性ジストロフィー（Myotonic Dystrophy）の概要と未来の治療,ok,https://hinyan1016.hatenablog.com/entry/2026/01/20/113547
2026-04-14 20:47:30,17179246901345707168,後頭神経痛の生活指導：再発を減らすための「姿勢・首肩の負荷・睡眠」マネジメント,skip,修復不要
